fighter_id,name,birthdate,aka,associations,class_weight,wins,losses,draws,wins_by_ko_tko,wins_by_submission,wins_by_decision,wins_by_other,losses_by_ko_tko,losses_by_submission,losses_by_decision,losses_by_other,country,city,weight (lbs),sex,height,height (cm)
fdfb9fa8bf3343d99f0919eb27a7cdf5,Oliver Enkamp,1991-08-10,,['Pancrase Gym Sweden'],Welterweight,11,4,0,2,7,2,0,1,0,3,0,Sweden,Stockholm,170.0,M,"6,0",182.88
df08bf3e5f9f495c88a1104cae10667f,Mike Pyle,1975-09-18,Quicksand,['Syndicate MMA'],Welterweight,27,14,0,7,16,4,0,8,4,2,0,United States,"Las Vegas, Nevada",170.0,M,"6,0",182.88
9158b667767c420694f71d6b15382829,Russell Doane,1986-08-13,,['Hawaii Elite MMA'],Bantamweight,16,8,0,7,5,4,0,0,5,3,0,United States,"Waianae, Hawaii",135.0,M,"5,6",167.64
a20f63d3744e4055a62ee459a1584994,Dmitriy Sosnovskiy,1989-07-06,Wicked Machine,['GOR MMA'],Heavyweight,11,0,0,6,3,2,0,0,0,0,0,Russia,Moscow,240.0,M,"6,3",190.5
848960a5c0bc46af860af74038c24b80,Albert Morales,1991-05-25,The Warrior,"['Systems Training Center', 'Caique Jiu-Jitsu']",Bantamweight,13,9,0,5,5,3,0,2,4,3,0,United States,"Carson, California",135.0,M,"5,9",175.26
881944fca9e143639bcb30e32cb40d9f,Patrick Williams,1981-09-07,The Animal,['Independent'],Bantamweight,8,6,0,4,3,1,0,3,1,2,0,United States,"Homestead, Florida",135.0,M,"5,8",172.72
9edef472290b49cd8980e179b8f0c5a8,Brian Camozzi,1991-06-24,The Mantis,['Factory X'],Welterweight,7,5,0,3,4,0,0,2,1,2,0,United States,"Parker, Colorado",170.0,M,"6,2",187.96
b804d13e9ec544f9b234cefa69b0c0c3,Damien Brown,1984-12-25,Beatdown,['Base Training Centre'],Lightweight,19,13,0,3,9,7,0,3,4,6,0,Australia,"Townsville, Queensland",155.0,M,"5,10",177.8
b80b75acaf48428b993891f7aabbc65a,Jeremy Kennedy,1992-09-16,JBC,['Xtreme Couture'],Featherweight,19,3,1,7,2,10,0,2,0,1,0,Canada,"Surrey, British Columbia",145.0,M,"5,11",180.34
da32476948364e27a49afc1ca60326e6,Rob Wilkinson,1992-02-22,Razor,['Hybrid Training Centre'],Light Heavyweight,17,2,1,9,7,1,0,2,0,0,0,Australia,"Hobart, Tasmania",205.0,M,"6,3",190.5
b4207272c43a4f6d9c0df296e77d3885,Godofredo Castro,1987-07-02,Pepey,['GCPepey Team'],Welterweight,14,7,1,4,9,1,0,3,1,3,0,Brazil,"Fortaleza, Ceara",170.0,M,"5,11",180.34
07b54b82d24f41ed8441f996fb09b656,Joe Soto,1987-03-22,One Bad Mofo,['Central Valley Combat Academy'],Bantamweight,18,7,0,5,10,3,0,4,2,1,0,United States,"Porterville, California",135.0,M,"5,6",167.64
0951e23dc95e400dbb6b1215d0749e17,Juliana Lima,1982-03-15,Ju Thai,"['Gracie Barra BH', 'Draculino Team']",Strawweight,10,7,0,2,0,8,0,0,1,6,0,Brazil,"Belo Horizonte, Minas Gerais",116.0,F,"5,5",165.1
2aeac7110ce74c28a3f69b40672d5cdc,Cyril Asker,1985-12-24,Silverback,['Bushido Academie'],Heavyweight,9,4,0,4,3,2,0,3,1,0,0,France,"Avignon, Vaucluse",244.0,M,"6,0",182.88
91f02229051e47919e740d2fdb4e0ca4,Tim Johnson,1985-03-13,,['Xtreme Couture'],Heavyweight,16,9,0,8,3,5,0,5,1,3,0,United States,"Fargo, North Dakota",262.0,M,"6,3",190.5
cedf1155395247688ac09ae0d76cb096,Abel Trujillo,1983-09-18,Killa,"['Blackzilians', 'Jaco Hybrid Training Center']",Lightweight,15,8,1,5,4,5,1,1,4,3,0,United States,"Des Moines, Iowa",155.0,M,"5,8",172.72
98f5f85cf88c42d6b278f3dfa320bc1b,Galore Bofando,,The Paranormal,['London Shootfighters'],Welterweight,6,3,0,4,0,2,0,1,0,0,2,England,"London, Greater London",170.0,M,"5,11",180.34
a063c2621aff4ec39da41d5169326a38,Oluwale Bamgbose,1987-08-04,The Holy War Angel,"['Chute Boxe USA', 'C1-MMA']",Middleweight,6,4,0,6,0,0,0,3,0,1,0,United States,"New York, New York",185.0,M,"5,11",180.34
0e00b2bb735f4c85bab17eecc2696b3e,Antonio Braga Neto,1987-10-29,,['Team Nogueira'],Middleweight,9,3,1,1,7,1,0,1,0,2,0,Brazil,"Rio de Janeiro, Rio de Janeiro",185.0,M,"6,3",190.5
8e99d0473ddc4e75be3e4e3cb2c94d91,Erick Silva,1984-06-21,A Fierce Tiger,['Team Nogueira'],Welterweight,20,11,1,4,13,3,0,4,0,6,1,Brazil,"Vila Velha, Espirito Santo",170.0,M,"5,11",180.34
cd3594440ba24a8188f41b9609d8c5b3,Angela Magana,1983-08-02,Your Majesty,['Independent'],Strawweight,11,10,0,2,6,3,0,1,6,3,0,United States,"Farmington, New Mexico",115.0,F,"5,1",154.94
1d3ea6d4910a4462842fa9fbd3c0206d,DeAnna Bennett,1984-11-18,Vitamin D,['Daniel Gracie Team'],Bantamweight,13,8,0,2,2,9,0,1,3,4,0,United States,"Orem, Utah",127.0,F,"5,4",162.56
05fc5c94ca6e40308369f6fe7b642b34,Christina Marks,1985-11-09,,['Fight Ugly'],Flyweight,8,12,0,3,2,3,0,1,7,4,0,United States,"San Diego, California",125.0,F,"5,7",170.18
08ec832c9b10460ca1ddde448f991fa6,Sabah Homasi,1996-08-28,Golden Boy,['De Tomas MMA'],Bantamweight,8,2,0,1,3,4,0,0,1,1,0,Philippines,Quezon City,135.0,M,"5,5",165.1
1a2dbeeed9514b9ca88e78506c5e8ed7,Karine Gevorgyan,1989-03-09,Princess,"['Professional Armfighting Federation', 'Petrosyan Dojo']",Bantamweight,3,3,0,0,3,0,0,1,2,0,0,Armenia,Yerevan,130.0,F,"5,4",162.56
8817c6754dfd423281b2b186bef2942c,Ariel Beck,1990-09-16,Sunshine,[],Flyweight,4,5,0,2,0,1,1,1,2,2,0,United States,"Helena, Montana",125.0,F,"5,6",167.64
0e0fbffe9e4b40e5860a5d82f935909e,Guan Wang,1986-03-14,The Dongbei Tiger,['American Top Team'],Featherweight,22,1,0,15,1,6,0,0,0,1,0,China,"Beipiao, Liaoning",145.0,M,"5,11",180.34
26ede9f4bc9b4361ad626aae56c732c6,Bharat Khandare,1989-06-20,Daring,['Superhuman Gym'],Featherweight,5,3,0,1,4,0,0,0,3,0,0,India,"Bhagur, Maharashtra",145.0,M,"5,7",170.18
5583d4e2f96740f1bb4ebc382ccd3985,Bobby Nash,1990-03-26,Nashty,['Fit NHB'],Welterweight,12,5,0,7,4,1,0,4,0,1,0,United States,"East Lansing, Michigan",170.0,M,"6,0",182.88
da248b0c8f9443028aefb308e96be1d7,Bojan Velickovic,1988-12-18,Serbian Steel,['Elevation Fight Team'],Welterweight,24,12,0,8,10,6,0,2,0,10,0,Serbia,Novi Sad,170.0,M,"6,0",182.88
800fb9054da64f659a46319ca62090e6,Ashkan Mokhtarian,1985-09-18,The Assassin,['Australian Top Team'],Flyweight,13,4,0,6,6,1,0,1,1,2,0,Australia,"Sydney, New South Wales",125.0,M,"5,6",167.64
025b635fe75f4160ae3fd2ce39df026e,Will Brooks,1986-10-08,Ill,['American Top Team'],Lightweight,26,5,0,7,6,13,0,2,3,0,0,United States,"Schaumburg, Illinois",155.0,M,"5,11",180.34
4305584a9ad54a64a887aa3fdb32cc8b,Ryan Janes,1981-08-22,,['Zugec Ultimate Martial Arts'],Middleweight,10,3,0,2,6,2,0,0,1,2,0,Canada,"Victoria, British Columbia",185.0,M,"6,3",190.5
01509aa0fbca4ea6b6bc64336ce604b9,Michel Quinones,1984-12-22,El Capo,"['American Top Team Wolfpack', 'Real World Training Center']",Featherweight,8,3,0,5,1,2,0,1,0,2,0,United States,"Coral Springs, Florida",145.0,M,"5,10",177.8
9f5abbc7f545494b8fe1b862c9b81317,Marcel Fortuna,1985-10-22,Maozinha,"['Ralph Gracie Jiu-Jitsu', 'American Kickboxing Academy']",Light Heavyweight,10,4,0,1,5,4,0,1,0,3,0,Brazil,"Tubarao, Santa Catarina",205.0,M,"6,1",185.42
1efa8c8f48a344acbfdd3c7d2ce67213,Johny Hendricks,1983-09-12,Bigg Rigg,['Team Takedown'],Middleweight,18,8,0,8,1,9,0,3,0,5,0,United States,"Ada, Oklahoma",185.0,M,"5,9",175.26
42b5b02bb21543058e6a156c28a0354c,Jonathan Wilson,,Johnny Bravo,"['Millennia MMA', 'Icon MMA']",Heavyweight,9,5,0,6,1,2,0,1,1,3,0,United States,"San Bernardino, California",217.0,M,"6,2",187.96
e580716bea164f519116e81d81461cb7,Marcin Held,1992-01-18,,"['Ankos MMA', 'Bastion Tychy']",Lightweight,28,9,0,4,15,9,0,2,1,7,0,Poland,Tychy,155.0,M,"5,9",175.26
b7054e57bdee48ec91ebef4448c3920e,Hacran Dias,1984-05-16,Barnabe,['Nova Uniao'],Welterweight,27,10,0,3,10,14,0,1,0,10,0,Brazil,"Rio de Janeiro, Rio de Janeiro",160.0,M,"5,8",172.72
4fa920b8843948ac8224cc1b7e0dc24b,Pearl Gonzalez,1986-08-12,The Chi-Town Princess,['10th Planet San Diego'],Flyweight,10,5,0,1,5,4,0,0,1,4,0,United States,"Cicero, Illinois",125.0,F,"5,4",162.56
0a82a5e63a6a4e6898236696088e5fc0,Henrique da Silva,1989-09-01,Frankenstein,['Roxo Striker'],Light Heavyweight,19,10,0,17,1,1,0,5,2,3,0,Brazil,"Limoeiro, Pernambuco",205.0,M,"6,3",190.5
ef53cf87cb7c4377a9707687bf6aae3a,Marco Beltran,1986-05-18,Psycho,['Invictus MMA'],Flyweight,18,8,0,4,10,4,0,3,4,2,0,Mexico,Mexico City,125.0,M,"5,8",172.72
0fd8f70cd94b4f97980039bf243cb92c,Anthony Hamilton,1980-04-14,Freight Train,['Jackson-Wink MMA'],Heavyweight,21,11,0,10,2,9,0,5,4,2,0,United States,"Seattle, Washington",261.0,M,"6,5",195.58
5ffaeec025ca49fb84d116246d0040f1,Chanmi Jeon,1997-08-28,Ottogi Girl,['Busan Team MAD'],Flyweight,5,3,0,4,0,1,0,0,0,3,0,South Korea,Seoul,125.0,F,"5,5",165.1
6750ec6f7c0742d98084b685b8b9fc8f,Hyun Gyu Lim,1985-01-16,The Ace,['Team Macho'],Middleweight,14,7,0,10,2,2,0,2,2,3,0,South Korea,Seoul,185.0,M,"6,2",187.96
96d996a31eeb485c9c5a08f90efa06ef,Adriano Martins,1982-12-16,,"['Top Life Amazonas', 'American Top Team']",Lightweight,28,12,1,13,3,12,0,3,0,9,0,Brazil,"Manaus, Amazonas",154.0,M,"5,10",177.8
e7d5ede4948a4ed19153ed16bf508fce,Mitch Clarke,1985-11-24,Danger Zone,[],Lightweight,11,5,0,1,7,3,0,2,1,2,0,Canada,"Saskatoon, Saskatchewan",154.0,M,"5,10",177.8
2a6162c84c4049419d5dacbf77a912cc,Abdul-Kerim Edilov,1991-11-25,,['Akhmat Fight Team'],Light Heavyweight,17,4,0,9,7,1,0,0,3,1,0,Russia,"Grozny, Chechnya",205.0,M,"6,3",190.5
1b98f6c0cca54f18814f68d75eb48c63,Jason Saggo,1985-11-23,,['Wulfrun MMA'],Lightweight,13,4,0,3,9,1,0,1,0,3,0,Canada,"Bolton, Ontario",155.0,M,"5,11",180.34
2862af75f5d7481abcc0aea123f08642,Azunna Anyanwu,1981-08-05,Zu the 8th Wonder,['Renzo Gracie Philly'],Heavyweight,15,6,0,9,2,4,0,3,0,3,0,United States,"Philadelphia, Pennsylvania",251.0,M,"6,1",185.42
55e843a5092743348d57dbbc1728e33a,Rafael Natal,1982-12-25,Sapo,['Renzo Gracie Jiu-Jitsu'],Middleweight,21,9,0,4,8,9,0,6,0,3,0,Brazil,"Belo Horizonte, Minas Gerais",185.0,M,"6,0",182.88
dc5e7c51e7c64eb492b1f17b6739c101,Hector Sandoval,1986-07-19,Kid Alex,['Team Alpha Male'],Flyweight,15,4,0,4,2,9,0,2,2,0,0,United States,"Ukiah, California",125.0,M,"5,2",157.48
d2883c1202ee4c5c89b2b5cb667d6835,Damian Grabowski,1980-05-12,The Polish Pitbull,['Lutadores Opole'],Heavyweight,22,5,0,8,11,3,0,2,1,2,0,Poland,Opole,261.0,M,"6,1",185.42
574a5ae2cade4522a65239c54d1ec96f,James Mulheron,,The Juggernaut,[],Heavyweight,11,4,0,6,0,5,0,2,0,2,0,England,"South Shields, Tyne and Wear",243.0,M,"5,10",177.8
af90e7d6102d4f02a1062c4d0bc09f2e,Neil Seery,1979-08-30,2 Tap,['Team Ryano MMA'],Flyweight,16,13,0,6,6,4,0,1,6,5,1,Ireland,"Dublin, Leinster",125.0,M,"5,6",167.64
8805c728acc64984ac7045a0f13a741c,Chris Wade,1987-09-30,The Long Island Killer,"['East Islip Kickboxing', 'Long Island MMA']",Lightweight,23,10,0,2,6,15,0,0,0,10,0,United States,"Long Island, New York",149.0,M,"5,9",175.26
2964f627d92c4f38a173d179ff754eb6,Charlie Ward,1980-12-17,Relentless,['SBG Ireland'],Middleweight,10,7,0,6,0,4,0,3,1,3,0,Ireland,Dublin,185.0,M,"5,11",180.34
7da29b3ae35045b6a3e994dec48cf477,Andrew Holbrook,1986-02-06,,['Indy Boxing & Grappling'],Lightweight,12,3,0,1,9,2,0,3,0,0,0,United States,"Indianapolis, Indiana",155.0,M,"5,11",180.34
8137ebed0c574916bd38b072f6556bc4,Travis Browne,1982-07-17,Hapa,['Glendale Fighting Club'],Heavyweight,18,7,0,14,2,2,0,4,1,2,0,United States,"Oahu, Hawaii",244.0,M,"6,7",200.66
62fc51a56c584b4bbc98c27d0f7a711e,Leslie Smith,1982-08-17,The Peacemaker,['Cesar Gracie Fight Team'],Featherweight,12,9,0,5,0,7,0,3,0,6,0,United States,"Pleasant Hill, California",145.0,F,"5,9",175.26
999c703bcec84b1683d2430a6da42251,Jesse Taylor,1983-01-02,JT Money,['Team Quest'],Welterweight,33,17,0,6,18,9,0,0,16,1,0,United States,"Poway, California",170.0,M,"6,1",185.42
edd6355dec584b4184d0e09f7de4010b,Nick Roehrick,1987-07-06,,['Elevation Fight Team'],Light Heavyweight,9,2,0,2,2,5,0,2,0,0,0,United States,"Orlando, Florida",205.0,M,"6,3",190.5
0cc1905d240245cd84322eda5f0e0d2f,Johnny Case,1989-06-28,Hollywood,['MMA Lab'],Lightweight,28,9,0,20,4,4,0,4,3,2,0,United States,"Jefferson, Iowa",156.0,M,"5,10",177.8
49a676b4bd7f464e904e46652cf031c3,Josh Stansbury,1984-11-19,The Sandman,['Team Impact'],Light Heavyweight,8,5,0,1,5,2,0,2,2,1,0,United States,"East Liverpool, Ohio",205.0,M,"6,2",187.96
7eaabb58a69e4b3b85468a9ae679ca9c,Dong Hyun Kim,1981-11-17,Stun Gun,['Busan Team MAD'],Welterweight,22,4,1,9,2,11,0,3,0,1,0,South Korea,"Busan, Yeongnam",170.0,M,"6,2",187.96
c6e1f38d2d474372a11d4778f068a28e,Joachim Christensen,,,['Arte Suave Copenhagen'],Light Heavyweight,15,9,0,5,5,5,0,3,3,3,0,Denmark,Copenhagen,204.0,M,"6,3",190.5
a01d0ea7bb2f4f39ad2dce0d7e269ef6,Tom Gallicchio,1986-09-23,Da Tank,['Team Quest'],Welterweight,19,10,0,0,13,6,0,3,4,3,0,United States,"Toms River, New Jersey",170.0,M,"5,9",175.26
f778f0aa877141b78ee5912b8b2e4d26,Dominique Steele,1988-01-25,Non-Stop Action Packed,['Team Vision'],Welterweight,20,12,0,7,2,11,0,7,0,5,0,United States,"Cincinnati, Ohio",170.0,M,"5,10",177.8
17b58b700a924dbfac51e72c934c39e1,Jim Wallhead,1984-03-14,Judo,['London Shootfighters'],Welterweight,33,12,0,13,10,10,0,3,4,5,0,England,"Loughborough, Leicestershire",170.0,M,"5,10",177.8
3a4c11ad2e6841af84e6e8e8678e2145,Kiichi Kunimoto,1981-05-01,Strasser,['Cobra Kai MMA Dojo'],Welterweight,20,10,1,2,10,7,1,2,2,6,0,Japan,"Osaka, Osaka",170.0,M,"5,10",177.8
f0bd88938b424e66a6cb9d985c483fb2,Reza Madadi,1978-06-20,Mad Dog,['Allstars Training Center'],Lightweight,14,6,0,2,8,3,1,0,0,6,0,Iran,Tehran,155.0,M,"5,11",180.34
3c1660f42e074957a91cd6b9a3bb0295,Nicholas Musoke,1986-04-05,Nico,['Allstars Training Center'],Welterweight,16,5,1,4,5,7,0,1,1,3,0,Sweden,"Botkyrka, Stockholm",170.0,M,"6,0",182.88
6415d5fac55d4d14ad32a52a38caa46a,Michael McBride,,,[],Lightweight,8,3,0,0,8,0,0,1,0,2,0,United States,"Webster City, Iowa",155.0,M,"6,1",185.42
79049a10956f45aeae3ebe42ee496b15,Chris Camozzi,1986-11-20,,['Factory X'],Light Heavyweight,27,15,0,8,7,12,0,1,6,8,0,United States,"Englewood, Colorado",205.0,M,"6,3",190.5
c88771df0f624a2d8532503a460cbec6,Rashid Magomedov,1984-05-14,Gorets,['Gorets'],Lightweight,25,6,1,9,1,15,0,0,0,6,0,Russia,"Makhachkala, Dagestan",155.0,M,"5,9",175.26
dae26820ec124f5893973fb001383e6c,Roy Nelson,1976-06-20,Big Country,['Country Club'],Heavyweight,24,20,0,16,4,4,0,3,0,17,0,United States,"Las Vegas, Nevada",249.0,M,"6,0",182.88
f3f1ffb5f9964bb8915ca6846ead7d67,Alex Nicholson,1990-05-02,The Spartan,['American Top Team Orlando'],Heavyweight,18,10,0,16,2,0,0,5,1,4,0,United States,"Apopka, Florida",230.0,M,"6,4",193.04
576232ce4bdb4ccda54dd2a587b933ce,Augusto Mendes,1983-03-03,Tanquinho,"['Soul Fighters BJJ', 'MMA Lab']",Bantamweight,6,3,0,1,4,1,0,1,0,2,0,Brazil,"Rio de Janeiro, Rio de Janeiro",135.0,M,"5,6",167.64
41c5521077fd42e585a1e35fd589e981,Mike de la Torre,1986-09-22,El Cucuy,['Inv1ktus MMA'],Lightweight,14,9,1,7,5,2,0,3,4,2,0,United States,"San Diego, California",155.0,M,"6,0",182.88
3a4e2b2c58a04fc798af41400cb2a521,Brad Pickett,1978-09-24,One Punch,"['American Top Team', 'Team Titan']",Flyweight,25,14,0,7,10,8,0,3,5,6,0,England,London,125.0,M,"5,6",167.64
6fe9a9e410ac416dbcda241599350553,Scott Askham,1988-05-20,,['American Top Team'],Middleweight,20,6,0,12,2,6,0,2,0,4,0,England,"Doncaster, South Yorkshire",185.0,M,"6,3",190.5
11f4b679427947c78128dbef9737c95d,Joe Proctor,1985-08-10,,['Team Aggression'],Welterweight,11,5,0,2,5,4,0,3,1,1,0,United States,"Pembroke, Massachusetts",170.0,M,"5,10",177.8
3bc4809080a14bd89da3e7b7ae8c889a,Nathan Coy,1978-07-24,Soulforce,['American Top Team'],Welterweight,15,7,0,3,4,8,0,2,3,2,0,United States,"Portland, Oregon",170.0,M,"5,10",177.8
33e679207b534948bf4291deb57b7d1a,Sam Sicilia,1986-02-01,,['Sikjitsu'],Featherweight,18,11,0,9,4,5,0,3,6,2,0,United States,"Spokane, Washington",145.0,M,"5,8",172.72
f23651b45d564cb4a90e328fac7385d1,Alessandro Ricci,1982-07-21,Alex,['M-1 Thai Boxing'],Lightweight,10,5,0,5,0,5,0,1,0,4,0,Canada,"Woodbridge, Ontario",155.0,M,"5,11",180.34
7ef07356927b4a55888f3a1f6f8e9894,Daniel Jolly,1984-09-03,The Werewolf of Texas,['American Top Team'],Light Heavyweight,6,5,0,3,1,2,0,5,0,0,0,United States,"Austin, Texas",205.0,M,"6,1",185.42
6b4cc89f36504a85b0a12d155f0d031b,Reginaldo Vieira,1982-11-26,,"['Amazon School', 'Haosheng Fight Gym']",Featherweight,17,7,0,0,13,3,1,3,2,3,0,Brazil,"Sao Paulo, Sao Paulo",145.0,M,"5,6",167.64
8d970081a5074008ab0ad5ab7704aff0,J.C. Cottrell,1989-11-04,,['Academy of Martial Arts'],Lightweight,17,5,0,2,11,4,0,2,2,1,0,United States,"Oklahoma City, Oklahoma",155.0,M,"5,9",175.26
a79154e1083f4d1381bcfcdaaa313b19,Viktor Pesta,1990-07-15,,['Kill Cliff FC'],Light Heavyweight,19,8,0,8,7,4,0,6,1,2,0,Czech Republic,Prague,205.0,M,"6,3",190.5
05f22d649d624d9daabfa734d93144a8,Garreth McLellan,1982-01-09,Soldier Boy,['FightFit Militia'],Middleweight,13,7,0,3,9,1,0,4,1,2,0,South Africa,"Johannesburg, Gauteng",185.0,M,"6,1",185.42
f821f96d0a7e45dc9be43c5c059047eb,James Moontasri,1988-04-10,Moonwalker,['Black House'],Welterweight,9,5,0,4,3,2,0,0,1,4,0,United States,"Los Angeles, California",170.0,M,"5,10",177.8
ad370036be0f46de912e2caf17f372dc,Brandon Thatch,1985-07-11,Rukus,['Elevation Fight Team'],Welterweight,11,5,0,8,3,0,0,0,4,1,0,United States,"Denver, Colorado",170.0,M,"6,2",187.96
1e1f4b3309fc4293af6c5b6b92f51d40,Ronda Rousey,1987-02-01,Rowdy,"['Team Hayastan', 'Glendale Fighting Club']",Bantamweight,12,2,0,3,9,0,0,2,0,0,0,United States,"Santa Monica, California",135.0,F,"5,6",167.64
7b6b50b7492e403c9746ec61534f3d03,Phillipe Nover,1984-02-03,Super,['Team Renzo Gracie'],Featherweight,11,8,0,1,5,5,0,1,0,7,0,United States,"Brooklyn, New York",145.0,M,"5,9",175.26
586bf634439b4aa1a7742bc4833835ad,Takeya Mizugaki,1983-12-16,,['Hakkei Gym'],Bantamweight,23,14,0,5,1,17,0,6,2,6,0,Japan,"Miura, Kanagawa",135.0,M,"5,7",170.18
6543b28fe5e34d09b24a71557458d780,Valerie Letourneau,1983-04-29,Trouble,['American Top Team'],Strawweight,10,7,0,4,1,5,0,2,1,4,0,Canada,"Montreal, Quebec",116.0,F,"5,7",170.18
cd3a8f43f14845bfbca8a589db0a6a17,Zach Makovsky,1983-04-19,Fun Size,['Tristar Gym'],Flyweight,21,12,0,1,7,13,0,1,3,8,0,United States,"Bethlehem, Pennsylvania",125.0,M,"5,4",162.56
974b1b2187d445998ead333510b34820,Sean O'Connell,1983-09-02,The Real OC,[],Light Heavyweight,21,10,0,12,3,6,0,6,2,2,0,United States,"Salt Lake City, Utah",205.0,M,"6,1",185.42
494addfa517141a38f4e176de3d3b8e1,Keith Berish,1985-11-14,Sha Bang Bang,['Black & Blue MMA'],Middleweight,5,1,1,2,2,1,0,0,0,1,0,United States,"Poughkeepsie, New York",185.0,M,"6,0",182.88
de061e77afa04d19892c490af5f00cb0,Brendan O'Reilly,1987-06-24,The Badger,['Gamebred Submission Fighting'],Welterweight,6,3,1,1,2,3,0,1,0,2,0,Australia,"Brisbane, Queensland",170.0,M,"5,8",172.72
dba6968d47fd42829eff898acd048834,Fredy Serrano,1979-09-22,El Profe,['MMA Colombia'],Flyweight,4,2,0,2,0,1,1,0,0,2,0,Colombia,"Bogota, Capital District",125.0,M,"5,2",157.48
7954f5be2648463ebbf8df1be26f5f18,Tim Kennedy,1979-09-01,,['Jackson-Wink MMA'],Middleweight,18,6,0,8,6,4,0,3,0,3,0,United States,"Fort Bragg, North Carolina",185.0,M,"5,11",180.34
f09fc19520a34b8c9217d0752d5b985b,Elvis Mutapcic,1986-07-19,The King,['RoundKick Gym'],Middleweight,16,6,0,7,6,3,0,2,0,4,0,United States,"Des Moines, Iowa",185.0,M,"6,0",182.88
6345ed4c59524119aff49a4e2994c9bf,Jonathan Meunier,1987-08-04,The French Spider,['Tristar Quebec'],Welterweight,9,2,0,5,2,2,0,1,1,0,0,Canada,"Quebec City, Quebec",170.0,M,"6,3",190.5
d31da28eb256467b8dab0537c57e1f0c,Richard Walsh,1988-12-01,Filthy Rich,['VT1 Martial Arts Academy'],Welterweight,9,5,0,4,1,4,0,1,1,3,0,Australia,"Sydney, New South Wales",170.0,M,"6,0",182.88
7bc4f3504f0a4c05be4906cf87513db6,Seo Hee Ham,1987-03-08,Hamzzang,['Busan Team MAD'],Strawweight,26,9,0,4,3,19,0,2,2,5,0,South Korea,Busan,114.0,F,"5,2",157.48
58f6f86ad06940e7979dd61fc517bfc4,Zhikui Yao,1991-02-07,The Conqueror,[],Flyweight,5,5,0,1,3,1,0,2,0,3,0,China,,125.0,M,"5,7",170.18
97a4a8a8a4c5415b86bdce3a00487708,Ryan Bader,1983-06-07,Darth,['Power MMA Team'],Heavyweight,31,7,1,13,3,15,0,5,2,0,0,United States,"Tempe, Arizona",235.0,M,"6,2",187.96
1c09571b0a624ae8a518fc6c8a3dd3db,Yusuke Kasuya,1989-11-16,,['Crown Dojo'],Lightweight,13,8,0,2,10,1,0,3,1,4,0,Japan,"Sagamihara, Kanagawa",155.0,M,"5,7",170.18
7632fd5b04524b5fa90b92cd8fef5e8b,Magnus Cedenblad,1982-04-10,Jycken,['Allstars Training Center'],Middleweight,14,5,0,7,5,2,0,2,3,0,0,Sweden,Stockholm,185.0,M,"6,3",190.5
e27b5a2790d64ec1af0ff8e4d43db083,Kyle Noke,1980-03-18,KO,['Jackson-Wink MMA'],Welterweight,22,10,0,9,7,6,0,1,3,6,0,Australia,"Dubbo, New South Wales",170.0,M,"6,1",185.42
7028aa152db743d19ad4b9159a379a9b,Anna Elmose,,Panda,['Rumble Sports'],Bantamweight,3,2,0,3,0,0,0,1,0,1,0,Denmark,Copenhagen,135.0,F,,
c4e525c1615c4c69be6d9c6e9de1859c,Milana Dudieva,1989-04-08,,['Peresvet FT'],Flyweight,12,9,0,4,6,2,0,5,1,3,0,Russia,"Vladikavkaz, North Ossetia",126.0,F,"5,5",165.1
a3d4cdab1bac4cbcbc790a6c60eec3a3,Heather Clark,1980-09-19,Hurricane,['Syndicate MMA'],Strawweight,8,6,0,2,3,3,0,1,0,5,0,United States,"Albuquerque, New Mexico",115.0,F,"5,6",167.64
44d25c6755ec49adb221ac8c7df9b267,Ali Bagautinov,1985-06-12,The King Puncher,['Krepost'],Flyweight,22,7,0,6,5,11,0,1,0,6,0,Russia,Dagestan,125.0,M,"5,4",162.56
0ab8d148cd1341e9972654fa846d24d4,Jason Novelli,1979-06-08,Pepsi,['Team Quest'],Lightweight,12,3,0,3,6,3,0,1,1,1,0,United States,"Vancouver, Washington",155.0,M,"6,0",182.88
92cef489626e410ba8a97bfcad6dfc3e,Chris Avila,1993-01-16,,['Cesar Gracie Fight Team'],Lightweight,8,9,0,5,2,1,0,0,0,9,0,United States,"Lodi, California",155.0,M,"5,10",177.8
c9e75f14b988400288ce9c93e019da2b,Erick Montano,1985-11-19,Perry,['Bonebreakers MMA'],Lightweight,10,7,0,2,4,4,0,1,4,2,0,Mexico,Mexico City,155.0,M,"6,0",182.88
1dd5a9c6d9204151b4d61d1daf905188,Albert Tumenov,1991-12-26,Einstein,['American Top Team'],Welterweight,24,4,0,14,0,10,0,0,2,2,0,Russia,"Nalchik, Kabardino-Balkaria",170.0,M,"5,11",180.34
3b4fa9cbfc044deab69dd978cba5882f,Erik Perez,1989-11-19,Goyito,['Alliance MMA'],Featherweight,20,9,0,5,8,7,0,1,2,6,0,Mexico,"Monterrey, Nuevo Leon",145.0,M,"5,7",170.18
5c7aad5cd12e46f4859ac3ac8f20f5ad,Kelly Faszholz,1984-04-09,,['Nor-Cal Fighting Alliance'],Bantamweight,4,2,0,0,3,1,0,1,0,1,0,United States,"Santa Rosa, California",135.0,F,"5,8",172.72
cd2fbaf2c73b4c19bedb7f9093b752f8,Antonio Silva,1979-09-14,Bigfoot,['American Top Team'],Heavyweight,19,15,0,15,2,2,0,12,0,3,0,Brazil,"Brasilia, Distrito Federal",264.0,M,"6,4",193.04
